title,avg_monthly_searches,competition_index,api_status,gate_passed,checked_at
Accreditation Nexus,,,failed,False,2026-08-19T21:11:48.091080+09:00
Accreditation Note,,,failed,False,2026-08-19T21:29:36.124531+09:00
Accreditation Notification,,,failed,False,2026-08-27T22:47:20.471641+09:00
Accreditation Number,390.0,0.0,success,False,2026-08-23T03:18:36.305827+09:00
Accreditation Office,90.0,0.0,success,False,2026-08-19T21:15:22.705045+09:00
Accreditation Ops,,,failed,False,2026-08-19T21:13:52.940752+09:00
Accreditation Order,10.0,0.0,success,False,2026-08-19T21:47:43.048701+09:00
Accreditation Outpost,,,failed,False,2026-08-19T21:16:53.658254+09:00
Accreditation Overdue,,,failed,False,2026-08-27T21:46:13.321425+09:00
Accreditation Overview,10.0,0.0,success,False,2026-08-28T01:26:06.604927+09:00
Accreditation Panel,20.0,0.0,success,False,2026-08-19T21:10:20.581807+09:00
Accreditation Passport,,,failed,False,2026-08-19T21:18:36.412771+09:00
Accreditation Path,,,failed,False,2026-08-19T21:07:08.840903+09:00
Accreditation Penalty,,,failed,False,2026-08-23T16:37:06.410620+09:00
Accreditation Petition,,,failed,False,2026-08-21T01:08:06.645069+09:00
Accreditation Plan,20.0,0.0,success,False,2026-08-21T01:57:06.498210+09:00
Accreditation Planner,,,failed,False,2026-08-19T21:12:53.220290+09:00
Accreditation Playbook,,,failed,False,2026-08-19T21:14:03.656959+09:00
Accreditation Point,,,failed,False,2026-08-19T21:07:19.840236+09:00
Accreditation Poll,,,failed,False,2026-08-29T13:23:40.535515+09:00
Accreditation Portal,720.0,1.0,success,False,2026-08-19T21:09:55.427058+09:00
Accreditation Post,,,failed,False,2026-08-19T21:16:39.026055+09:00
Accreditation Preview,,,failed,False,2026-08-28T01:07:44.108969+09:00
Accreditation Profile,,,failed,False,2026-08-19T21:29:51.150185+09:00
Accreditation Profit,,,failed,False,2026-08-23T02:53:56.783780+09:00
Accreditation Progress,,,failed,False,2026-08-29T12:40:34.634476+09:00
Accreditation Proposal,,,failed,False,2026-08-28T01:07:47.366767+09:00
Accreditation Quota,,,failed,False,2026-08-21T00:33:28.430853+09:00
Accreditation Radar,,,failed,False,2026-08-19T21:04:24.508436+09:00
Accreditation Rate,,,failed,False,2026-08-19T21:30:33.343002+09:00
Accreditation Rating,,,failed,False,2026-08-29T13:23:25.867974+09:00
Accreditation Recap,,,failed,False,2026-08-21T01:08:18.401082+09:00
Accreditation Receipt,,,failed,False,2026-08-19T21:48:11.031110+09:00
Accreditation Record,,,failed,False,2026-08-28T01:26:00.114810+09:00
Accreditation Recorder,,,failed,False,2026-08-27T23:34:44.753648+09:00
Accreditation Redemption,,,failed,False,2026-08-23T16:37:11.760359+09:00
Accreditation Reference,,,failed,False,2026-08-29T12:40:08.075935+09:00
Accreditation Register,,,failed,False,2026-08-19T21:13:40.486879+09:00
Accreditation Registry,,,failed,False,2026-08-19T21:14:23.234492+09:00
Accreditation Relay,,,failed,False,2026-08-19T21:04:38.364310+09:00
Accreditation Reminder,,,failed,False,2026-08-19T21:31:19.157381+09:00
Accreditation Report,90.0,0.0,success,False,2026-08-19T21:19:49.170898+09:00
Accreditation Repository,,,failed,False,2026-08-27T23:13:00.467969+09:00
Accreditation Result,,,failed,False,2026-08-28T00:48:08.257780+09:00
Accreditation Roll,,,failed,False,2026-08-19T21:19:37.758100+09:00
Accreditation Roster,,,failed,False,2026-08-19T21:17:47.761016+09:00
Accreditation Route,,,failed,False,2026-08-19T21:10:39.923410+09:00
Accreditation Rule,,,failed,False,2026-08-23T03:18:44.540602+09:00
Accreditation Sale,,,failed,False,2026-08-21T02:30:59.342931+09:00
Accreditation Sample,30.0,0.0,success,False,2026-08-19T21:49:26.172736+09:00
Accreditation Scale,,,failed,False,2026-08-19T21:10:31.479524+09:00
Accreditation Scanner,,,failed,False,2026-08-27T23:56:30.078148+09:00
Accreditation Scope,720.0,0.0,success,False,2026-08-19T21:06:30.155036+09:00
Accreditation Score,,,failed,False,2026-08-19T21:29:28.610068+09:00
Accreditation Sheet,,,failed,False,2026-08-19T21:29:12.327035+09:00
Accreditation Signal,,,failed,False,2026-08-19T21:06:06.633142+09:00
Accreditation Signature,,,failed,False,2026-08-23T13:27:54.146441+09:00
Accreditation Slip,,,failed,False,2026-08-19T21:49:16.162945+09:00
Accreditation Slot,,,failed,False,2026-08-19T21:49:37.354385+09:00
Accreditation Stage,,,failed,False,2026-08-28T00:48:08.257780+09:00
Accreditation Stake,,,failed,False,2026-08-23T02:54:03.941195+09:00
Accreditation Stamp,40.0,22.0,success,False,2026-08-23T13:27:54.146441+09:00
Accreditation Statement,20.0,0.0,success,False,2026-08-21T00:33:05.849456+09:00
Accreditation Station,,,failed,False,2026-08-19T21:09:04.357233+09:00
Accreditation Status,320.0,0.0,success,False,2026-08-19T21:29:57.691182+09:00
Accreditation Stipend,,,failed,False,2026-08-23T13:48:04.421871+09:00
Accreditation Stub,,,failed,False,2026-08-21T00:33:01.322590+09:00
Accreditation Studio,,,failed,False,2026-08-19T21:08:42.108199+09:00
Accreditation Subsidy,,,failed,False,2026-08-23T15:52:54.963093+09:00
Accreditation Sum,,,failed,False,2026-08-21T02:30:41.751111+09:00
Accreditation Summary,,,failed,False,2026-08-19T21:31:05.316836+09:00
Accreditation Surtax,,,failed,False,2026-08-23T15:52:57.176155+09:00
Accreditation Tab,,,failed,False,2026-08-21T00:33:39.786796+09:00
Accreditation Table,,,failed,False,2026-08-19T21:48:50.657736+09:00
Accreditation Tag,70.0,1.0,success,False,2026-08-19T21:29:42.361641+09:00
Accreditation Tally,,,failed,False,2026-08-21T00:33:10.095062+09:00
Accreditation Tariff,,,failed,False,2026-08-21T02:38:06.910707+09:00
Accreditation Tax,,,failed,False,2026-08-21T02:13:51.922112+09:00
Accreditation Template,40.0,1.0,success,False,2026-08-29T13:23:15.193408+09:00
Accreditation Terminal,,,failed,False,2026-08-19T21:09:18.934477+09:00
Accreditation Ticker,,,failed,False,2026-08-19T21:19:01.988330+09:00
Accreditation Ticket,,,failed,False,2026-08-19T21:31:35.907614+09:00
Accreditation Tier,,,failed,False,2026-08-28T00:48:08.257780+09:00
Accreditation Timeline,20.0,0.0,success,False,2026-08-19T21:31:11.020553+09:00
Accreditation Token,,,failed,False,2026-08-23T13:27:51.587934+09:00
Accreditation Toll,,,failed,False,2026-08-21T02:38:00.530165+09:00
Accreditation Toolbox,,,failed,False,2026-08-28T00:25:56.872854+09:00
Accreditation Total,,,failed,False,2026-08-27T23:12:54.177935+09:00
Accreditation Tower,,,failed,False,2026-08-19T21:17:27.324738+09:00
Accreditation Tracker,,,failed,False,2026-08-19T21:03:32.051785+09:00
Accreditation Trail,,,failed,False,2026-08-19T21:11:04.489546+09:00
Accreditation Trend,,,failed,False,2026-08-28T01:07:41.597003+09:00
Accreditation Trial,,,failed,False,2026-08-27T21:14:04.974327+09:00
Accreditation Unit,50.0,0.0,success,False,2026-08-21T01:57:03.804845+09:00
Accreditation Update,,,failed,False,2026-08-19T21:30:40.784781+09:00
Accreditation Value,,,failed,False,2026-08-23T02:53:58.718739+09:00
Accreditation Vault,,,failed,False,2026-08-19T21:04:51.175636+09:00
Accreditation Version,,,failed,False,2026-08-23T03:18:41.681571+09:00
Accreditation View,,,failed,False,2026-08-19T21:30:05.370784+09:00
Accreditation Volume,,,failed,False,2026-08-29T12:40:23.808326+09:00
Accreditation Wallet,,,failed,False,2026-08-27T22:47:24.172994+09:00
Accreditation Watch,10.0,25.0,success,False,2026-08-19T21:06:16.769807+09:00
Accreditation Wave,,,failed,False,2026-08-19T21:06:57.837919+09:00
Accreditation Widget,,,failed,False,2026-08-27T23:12:56.649660+09:00
Accreditation Window,,,failed,False,2026-08-19T21:19:25.343582+09:00
Accreditation Worksheet,,,failed,False,2026-08-27T22:08:16.098998+09:00
Accreditation Workshop,10.0,0.0,success,False,2026-08-28T00:25:53.963495+09:00
Accreditation Yard,,,failed,False,2026-08-19T21:16:16.247165+09:00
Accreditation Zone,,,failed,False,2026-08-19T21:09:42.547953+09:00
Accrual Advisory,,,failed,False,2026-08-21T00:58:49.473587+09:00
Accrual Agreement,,,failed,False,2026-08-29T13:06:54.935883+09:00
Accrual Allowance,,,failed,False,2026-08-21T02:40:30.595557+09:00
Accrual Almanac,,,failed,False,2026-08-18T22:12:10.821921+09:00
Accrual Analyzer,,,failed,False,2026-08-27T23:52:22.402919+09:00
Accrual Anchor,,,failed,False,2026-08-17T21:36:07.544663+09:00
Accrual Asset,110.0,0.0,success,False,2026-08-23T13:48:00.316866+09:00
Accrual Assistant,,,failed,False,2026-08-17T23:11:57.762151+09:00
Accrual Atlas,,,failed,False,2026-08-17T20:43:42.299051+09:00
Accrual Attribute,,,failed,False,2026-08-23T13:07:55.793530+09:00
Accrual Authorization,,,failed,False,2026-08-28T21:00:17.962125+09:00
Accrual Badge,,,failed,False,2026-08-21T00:35:57.334663+09:00
Accrual Balance,320.0,0.0,success,False,2026-08-23T13:48:00.316866+09:00
Accrual Base,140.0,1.0,success,False,2026-08-17T20:40:48.754907+09:00
Accrual Beacon,,,failed,False,2026-08-17T21:41:44.845375+09:00
Accrual Benchmark,,,failed,False,2026-08-28T20:59:56.916627+09:00
Accrual Bill,,,failed,False,2026-08-19T21:59:50.117537+09:00
Accrual Blueprint,,,failed,False,2026-08-18T22:12:04.159201+09:00
Accrual Board,,,failed,False,2026-08-17T20:38:11.520193+09:00
Accrual Book,10.0,0.0,success,False,2026-08-19T22:00:41.038270+09:00
Accrual Bridge,,,failed,False,2026-08-17T21:37:05.127331+09:00
Accrual Brief,,,failed,False,2026-08-21T00:58:40.847726+09:00
Accrual Bulletin,,,failed,False,2026-08-21T00:58:36.711570+09:00
Accrual Calculator,210.0,1.0,success,False,2026-08-27T23:32:36.959010+09:00
Accrual Calendar,10.0,13.0,success,False,2026-08-19T00:00:28.920086+09:00
Accrual Card,,,failed,False,2026-08-19T13:40:58.883457+09:00
Accrual Cascade,,,failed,False,2026-08-17T21:38:15.647846+09:00
Accrual Cash,320.0,5.0,success,False,2026-08-21T02:24:30.364633+09:00
Accrual Catalog,,,failed,False,2026-08-19T21:15:04.533430+09:00
Accrual Category,,,failed,False,2026-08-23T13:07:53.746009+09:00
Accrual Center,,,failed,False,2026-08-17T20:32:21.226449+09:00
Accrual Chain,,,failed,False,2026-08-17T21:30:05.905035+09:00
Accrual Charge,10.0,0.0,success,False,2026-08-21T02:40:18.502872+09:00
Accrual Check,,,failed,False,2026-08-19T13:41:39.168311+09:00
Accrual Checker,,,failed,False,2026-08-27T23:52:08.286767+09:00
Accrual Checklist,,,failed,False,2026-08-19T21:14:07.516927+09:00
Accrual Circular,,,failed,False,2026-08-21T01:00:03.837469+09:00
Accrual Cockpit,,,failed,False,2026-08-17T23:27:29.516151+09:00
Accrual Code,10.0,0.0,success,False,2026-08-19T22:00:08.446877+09:00
Accrual Codex,,,failed,False,2026-08-18T23:50:10.067508+09:00
Accrual Companion,,,failed,False,2026-08-17T23:10:04.608173+09:00
Accrual Comparison,,,failed,False,2026-08-28T01:03:30.600111+09:00
Accrual Compass,,,failed,False,2026-08-18T07:52:30.485728+09:00
Accrual Compendium,,,failed,False,2026-08-18T22:12:19.566532+09:00
Accrual Confirmation,,,failed,False,2026-08-21T00:58:59.914106+09:00
Accrual Console,,,failed,False,2026-08-17T21:41:12.952922+09:00
Accrual Contribution,,,failed,False,2026-08-23T16:16:38.945846+09:00
Accrual Converter,,,failed,False,2026-08-27T23:32:36.959010+09:00
Accrual Core,,,failed,False,2026-08-17T20:39:59.910293+09:00
Accrual Cost,880.0,0.0,success,False,2026-08-21T02:08:27.719210+09:00
Accrual Count,,,failed,False,2026-08-27T22:44:35.371350+09:00
Accrual Counter,,,failed,False,2026-08-19T00:01:18.833283+09:00
Accrual Dashboard,,,failed,False,2026-08-17T23:15:12.775041+09:00
Accrual Deadline,,,failed,False,2026-08-28T20:59:26.148877+09:00
Accrual Deal,,,failed,False,2026-08-21T01:51:57.784692+09:00
Accrual Debt,,,failed,False,2026-08-21T02:24:19.138497+09:00
Accrual Deck,,,failed,False,2026-08-17T20:37:16.947301+09:00
Accrual Depot,,,failed,False,2026-08-19T00:01:01.996823+09:00
Accrual Desk,,,failed,False,2026-08-17T20:34:48.922886+09:00
Accrual Detail,,,failed,False,2026-08-23T03:20:15.434284+09:00
Accrual Detector,,,failed,False,2026-08-27T23:52:16.469073+09:00
Accrual Diagnostic,,,failed,False,2026-08-28T21:00:02.893218+09:00
Accrual Diagram,,,failed,False,2026-08-27T22:15:33.141509+09:00
Accrual Dial,,,failed,False,2026-08-17T21:37:44.992622+09:00
Accrual Digest,,,failed,False,2026-08-19T20:41:22.304179+09:00
Accrual Directory,,,failed,False,2026-08-19T00:00:38.616891+09:00
Accrual Discount,,,failed,False,2026-08-23T16:16:35.923082+09:00
Accrual Dock,,,failed,False,2026-08-17T21:33:26.536272+09:00
Accrual Dossier,,,failed,False,2026-08-21T00:59:03.951352+09:00
Accrual Downpayment,,,failed,False,2026-08-27T21:50:42.355855+09:00
Accrual Draft,,,failed,False,2026-08-19T20:41:37.796650+09:00
Accrual Duration,,,failed,False,2026-08-28T20:59:31.893257+09:00
Accrual Duty,,,failed,False,2026-08-21T02:40:21.955150+09:00
Accrual Engine,210.0,11.0,success,False,2026-08-17T23:26:30.057004+09:00
Accrual Entry,2900.0,1.0,success,False,2026-08-21T00:59:17.321844+09:00
Accrual Estimate,20.0,0.0,success,False,2026-08-19T21:14:49.838669+09:00
Accrual Estimator,,,failed,False,2026-08-27T23:52:05.723363+09:00
Accrual Excerpt,,,failed,False,2026-08-21T00:59:12.932532+09:00
Accrual Fare,,,failed,False,2026-08-21T02:08:37.852191+09:00
Accrual Fee,260.0,0.0,success,False,2026-08-21T01:51:30.454681+09:00
Accrual Feed,,,failed,False,2026-08-19T20:41:33.167361+09:00
Accrual File,20.0,0.0,success,False,2026-08-19T20:40:42.900088+09:00
Accrual Finder,,,failed,False,2026-08-19T00:00:54.845309+09:00
Accrual Fine,,,failed,False,2026-08-23T02:55:24.224280+09:00
Accrual Flag,,,failed,False,2026-08-21T00:36:28.428699+09:00
Accrual Flow,,,failed,False,2026-08-17T20:37:45.876313+09:00
Accrual Forecast,20.0,9.0,success,False,2026-08-28T20:59:18.162325+09:00
Accrual Forge,,,failed,False,2026-08-17T21:39:44.948189+09:00
Accrual Form,30.0,1.0,success,False,2026-08-19T13:40:38.246974+09:00
Accrual Format,,,failed,False,2026-08-23T13:08:02.630104+09:00
Accrual Frame,,,failed,False,2026-08-17T20:41:33.336783+09:00
Accrual Fund,20.0,3.0,success,False,2026-08-21T02:24:23.153426+09:00
Accrual Gate,,,failed,False,2026-08-17T20:45:33.619281+09:00
Accrual Generator,,,failed,False,2026-08-27T23:32:40.029337+09:00
Accrual Grade,,,failed,False,2026-08-21T00:36:16.111706+09:00
Accrual Graph,,,failed,False,2026-08-27T22:15:25.153546+09:00
Accrual Grid,,,failed,False,2026-08-17T21:30:38.829852+09:00
Accrual Guard,,,failed,False,2026-08-17T20:40:24.654920+09:00
Accrual Guardian,,,failed,False,2026-08-28T00:22:34.191902+09:00
Accrual Guide,,,failed,False,2026-08-29T13:06:33.168783+09:00
Accrual Guidebook,,,failed,False,2026-08-18T22:11:45.045166+09:00
Accrual Helpdesk,,,failed,False,2026-08-27T22:44:39.489901+09:00
Accrual Helper,,,failed,False,2026-08-28T00:22:36.820060+09:00
Accrual History,,,failed,False,2026-08-19T20:40:35.383963+09:00
Accrual Hotline,,,failed,False,2026-08-19T21:15:17.337039+09:00
Accrual Hub,10.0,1.0,success,False,2026-08-17T20:36:48.387810+09:00
Accrual Identifier,,,failed,False,2026-08-23T13:07:53.746009+09:00
Accrual Index,,,failed,False,2026-08-19T21:14:17.350894+09:00
Accrual Insight,,,failed,False,2026-08-17T23:27:17.370245+09:00
Accrual Installment,,,failed,False,2026-08-23T16:16:38.945846+09:00
Accrual Interest,22200.0,0.0,success,True,2026-08-23T13:48:00.316866+09:00
Accrual Item,,,failed,False,2026-08-21T01:51:43.156382+09:00
Accrual Journal,110.0,2.0,success,False,2026-08-18T22:11:30.674698+09:00
Accrual Keeper,,,failed,False,2026-08-17T20:41:58.937145+09:00
Accrual Lab,,,failed,False,2026-08-17T20:35:18.626237+09:00
Accrual Label,,,failed,False,2026-08-27T22:15:25.153546+09:00
Accrual Ledger,20.0,4.0,success,False,2026-08-17T20:39:06.787331+09:00
Accrual Lens,,,failed,False,2026-08-17T20:42:18.152107+09:00
Accrual Level,,,failed,False,2026-08-19T20:40:53.028403+09:00
Accrual Link,,,failed,False,2026-08-23T03:20:07.416918+09:00
Accrual List,90.0,0.0,success,False,2026-08-19T22:00:20.280558+09:00
Accrual Loan,90.0,3.0,success,False,2026-08-21T02:08:48.919404+09:00
Accrual Locator,,,failed,False,2026-08-19T00:00:48.226412+09:00
Accrual Lock,,,failed,False,2026-08-17T20:44:09.032273+09:00
Accrual Log,,,failed,False,2026-08-19T13:40:23.135378+09:00
Accrual Loop,,,failed,False,2026-08-17T21:31:46.266854+09:00
Accrual Manager,,,failed,False,2026-08-17T20:41:08.316613+09:00
Accrual Manual,,,failed,False,2026-08-27T22:15:29.214068+09:00
Accrual Map,,,failed,False,2026-08-17T20:43:15.863986+09:00
Accrual Margin,,,failed,False,2026-08-23T02:55:21.397263+09:00
Accrual Memo,,,failed,False,2026-08-21T00:36:21.244854+09:00
Accrual Meter,,,failed,False,2026-08-17T21:36:34.713232+09:00
Accrual Metrics,,,failed,False,2026-08-17T23:08:23.954708+09:00
Accrual Monitor,,,failed,False,2026-08-17T23:13:36.575210+09:00
Accrual Navigator,,,failed,False,2026-08-17T23:27:45.087946+09:00
Accrual Nexus,,,failed,False,2026-08-17T20:44:29.668652+09:00
Accrual Node,,,failed,False,2026-08-17T20:46:23.888336+09:00
Accrual Note,20.0,1.0,success,False,2026-08-19T13:41:59.783078+09:00
Accrual Notification,,,failed,False,2026-08-27T22:44:27.817073+09:00
Accrual Number,20.0,0.0,success,False,2026-08-23T03:20:00.686198+09:00
Accrual Office,,,failed,False,2026-08-19T00:01:12.720919+09:00
Accrual Ops,,,failed,False,2026-08-17T23:04:23.573644+09:00
Accrual Organizer,,,failed,False,2026-08-17T23:27:00.420532+09:00
Accrual Overage,,,failed,False,2026-08-27T21:50:42.355855+09:00
Accrual Overdue,,,failed,False,2026-08-27T21:50:37.116413+09:00
Accrual Overview,,,failed,False,2026-08-28T01:22:15.345792+09:00
Accrual Panel,,,failed,False,2026-08-17T21:39:05.774100+09:00
Accrual Pass,,,failed,False,2026-08-21T00:35:46.572141+09:00
Accrual Path,,,failed,False,2026-08-17T20:45:55.190861+09:00
Accrual Payoff,,,failed,False,2026-08-27T21:50:39.210391+09:00
Accrual Petition,,,failed,False,2026-08-21T00:58:54.317507+09:00
Accrual Pilot,,,failed,False,2026-08-17T20:35:50.076535+09:00
Accrual Plan,90.0,1.0,success,False,2026-08-21T01:51:52.747806+09:00
Accrual Planner,,,failed,False,2026-08-17T23:26:43.020316+09:00
Accrual Playbook,,,failed,False,2026-08-18T22:11:19.240583+09:00
Accrual Point,,,failed,False,2026-08-17T20:45:09.617976+09:00
Accrual Poll,,,failed,False,2026-08-29T13:07:03.984982+09:00
Accrual Portal,,,failed,False,2026-08-18T07:53:03.495247+09:00
Accrual Preview,,,failed,False,2026-08-28T01:03:33.167279+09:00
Accrual Price,,,failed,False,2026-08-21T02:08:33.058112+09:00
Accrual Profile,,,failed,False,2026-08-19T13:42:25.449993+09:00
Accrual Profit,170.0,0.0,success,False,2026-08-23T02:55:10.666436+09:00
Accrual Progress,,,failed,False,2026-08-28T21:00:10.478097+09:00
Accrual Proposal,,,failed,False,2026-08-28T01:03:37.882161+09:00
Accrual Pulse,,,failed,False,2026-08-17T20:48:21.583177+09:00
Accrual Queue,,,failed,False,2026-08-19T21:14:39.007898+09:00
Accrual Quota,,,failed,False,2026-08-21T00:36:23.638187+09:00
Accrual Radar,,,failed,False,2026-08-17T20:33:59.012811+09:00
Accrual Rail,,,failed,False,2026-08-17T21:32:23.259221+09:00
Accrual Rate,880.0,0.0,success,False,2026-08-19T20:41:03.972806+09:00
Accrual Rating,,,failed,False,2026-08-29T13:06:43.828529+09:00
Accrual Recap,,,failed,False,2026-08-21T01:00:11.022856+09:00
Accrual Receipt,10.0,0.0,success,False,2026-08-19T21:59:58.757000+09:00
Accrual Record,,,failed,False,2026-08-28T01:22:10.627667+09:00
Accrual Recorder,,,failed,False,2026-08-27T23:32:42.762901+09:00
Accrual Reference,,,failed,False,2026-08-28T20:59:08.432318+09:00
Accrual Register,,,failed,False,2026-08-17T23:27:58.060156+09:00
